"(u'$50',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/karate-world-1-1',)","([(u'Karate World - Kenilworth', u'+19082410066')],)"
"(u'$188',)","(u'$89',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/island-s-end-golf',)","([(u""Island's End Golf"", u'+16314770777')],)"
"(u'$50',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/adel-s-international-karate-center-1',)","([],)"
"(u'$131',)","(u'$50',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/queens-gymnastics',)","([(u'Forest Hills', u'+17188131700')],)"
"(u'$199',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/east-coast-united-westchester-bjj-1',)","([(u'White Plains', u'')],)"
"(u'$100',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/zentai-martial-arts-and-fitness',)","([(u'Arlington', u'+12014315425')],)"
"(u'$120',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/taekwondo-1',)","([(u'Bayridge', u''), (u'Bensonhurst 3', u''), (u'Bensonhurst', u''), (u'Sheepshead Bay', u''), (u'Bayside', u''), (u'Bensonhurst 2', u''), (u'Sunset Park', u''), (u'College Point', u''), (u'Dyker Heights', u''), (u'Flushing', u'')],)"
"(u'$99',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/blue-water-divers-3',)","([(u'Holiday Inn- Saddle Brook', u'+12018433340')],)"
"(u'$125',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/champion-factory',)","([(u'Melrose', u'+16467031054')],)"
"(u'$215',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/united-taekwondo-center',)","([(u'Jackson Heights', u'+17185651633'), (u'Brooklyn', u'+17183848700'), (u'Woodhaven', u'+17182963900'), (u'Mapleton', u'+17182560466'), (u'Sunset Park', u'')],)"
"(u'$22',)","(u'$11',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/rental-bike-nyc-1',)","([(u'Rental Bike NYC', u'+19172832453')],)"
"(u'$129',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/brooklyn-bjj',)","([(u'Brooklyn Brazilian Jiu Jitsu', u''), (u'Brooklyn Brazilian Jiu Jitsu', u'+17184030067')],)"
"(u'$60',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/steve-sohn-s-ju-jitsu-concepts',)","([(u'Eastchester', u'+19147237818')],)"
"(u'$80',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/blue-ribbon-rythmics-3',)","([(u'Midwood', u'+13477570877')],)"
"(u'$93.75',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/little-tigers-martial-arts-program-1',)","([(u'Bensonhurst 3', u'+18777735425'), (u'Nassau', u'+18777735425'), (u'Carroll Gardens', u'+18777735425'), (u'Sunset Park', u'+18777735425'), (u'Dyler Heights', u'+18777735425'), (u'Sheepshead Bay', u'+18777735425'), (u'Bensonhurst 2', u'+18777735425'), (u'Bensonhurt 1', u'+18777735425'), (u'Bayridge', u'+18777735425')],)"
"(u'$55',)","(u'$14',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/t-c-e-fitness',)","([],)"
"(u'$75',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/tokey-hill-karate-nyc-2',)","([(u'Tokey Hill Karate NYC', u'+12128675008')],)"
"(u'$49',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/boxgroove-1',)","([],)"
"(u'$15',)","(u'$10',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/proday-1',)","([],)"
"(u'$250',)","(u'$29',)","(u'Ultimate MMA Academy',)","(u'Up to 88% off Mixed Martial-Arts Classes',)","(u'https://www.groupon.com/deals/ultimate-mma-academy',)","([(u'College Point', u'')],)"
"(u'$180',)","(u'$25',)","(u'Kickboxing Park Slope Brooklyn',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-park-slope-brooklyn',)","([(u'Kickboxing Arrochar', u'+17184087535'), (u'Yorkville', u''), (u'Hillcrest', u''), (u'Kickboxing Park Slope Brooklyn', u''), (u'Kickboxing Park Slope Brooklyn', u'+16312069065'), (u'Kickboxing Sunset Park', u'+16312069065')],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing Kenilworth',)","(u'Up to 86% off Brazilian Jiu-Jitsu Classes',)","(u'https://www.groupon.com/deals/kickboxing-kenilworth-1',)","([],)"
"(u'$100',)","(u'$49',)","(u'Spartan Kickboxing & Fitness',)","(u'Up to 57% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/spartan-kickboxing-fitness',)","([(u'Barnum Island', u'')],)"
"(u'$60',)","(u'$26.99',)","(u'The Fit Employee',)","(u'Up to 55% off Fitness and Conditioning Classes',)","(u'https://www.groupon.com/deals/the-fit-employee-1',)","([(u'The Fit Employee', u'')],)"
"(u'$125',)","(u'$25',)","(u'Nago Academy',)","(u'Up to 80% off Martial-Arts Packages',)","(u'https://www.groupon.com/deals/nago-academy-2',)","([],)"
"(u'$110',)","(u'$49',)","(u'Northeast Mountain Guiding',)","(u'Up to 57% off Rappelling',)","(u'https://www.groupon.com/deals/northeast-mountain-guiding-10-26',)","([(u'Catskill Park', u'')],)"
"(u'$299',)","(u'$20',)","(u'FIGHT2FITNESS',)","(u'Up to 93% off 30 Kickboxing & Fitness Classes',)","(u'https://www.groupon.com/deals/fight-2-fitness-41',)","([],)"
"(u'$22',)","(u'$11',)","(u'Brooklyn Bridge Bike Rent',)","(u'Up to 53% off Bike Rental',)","(u'https://www.groupon.com/deals/brooklyn-bridge-bike-rent-1',)","([(u'Financial District', u'+19172832453')],)"
"(u'$140',)","(u'$59',)","(u'Jon Manos and Adam Aronson at the Jon Manos Golf Academy',)","(u'Up to 58% off Private Golf Lessons',)","(u'https://www.groupon.com/deals/aronson-golf',)","([(u'Jon Manos Golf Academy', u'')],)"
"(u'$200',)","(u'$49',)","(u'Competitive Edge Athletics',)","(u'Up to 78% off Fitness Classes',)","(u'https://www.groupon.com/deals/competitive-edge-athletics',)","([(u'Port Washington', u'+15168016170')],)"
"(u'$100',)","(u'$59',)","(u'Centennial Golf Club',)","(u'Up to 43% off Golf with Cart and Range Balls',)","(u'https://www.groupon.com/deals/centennial-golf-club-seasonal-10',)","([(u'New Canaan', u'+18452255700')],)"
"(u'$30',)","(u'$17',)","(u'Sweatbox Gym',)","(u'Up to 43% off Boxing Lessons',)","(u'https://www.groupon.com/deals/sweatbox-gym',)","([],)"
"(u'$250',)","(u'$29',)","(u'Gracie Barra',)","(u'Up to 90% off 10 or 20 Martial-Arts Classes',)","(u'https://www.groupon.com/deals/gracie-barra-new-hyde-park',)","([],)"
"(u'$79.98',)","(u'$69.99',)","(u'Synchrony Financial Rock \u2018n\u2019 Roll Brooklyn Half Marathon',)","(u'Up to 12% off Rock \u2018n\u2019 Roll Half Marathon',)","(u'https://www.groupon.com/deals/gl-rock-n-roll-half-marathon-brooklyn',)","([(u'Packet Pickup: Jacob K. Javits Convention Center, Hall 1D', u'')],)"
"(u'$100',)","(u'$45',)","(u'Tiger Strong NYC',)","(u'Up to 59% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/tiger-strong-nyc-1',)","([(u'Upper East Side', u'')],)"
"(u'$125',)","(u'$39',)","(u'Elements Athletics',)","(u'Up to 69% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/elements-athletics-arts',)","([],)"
"(u'$150',)","(u'$45',)","(u'Headbanger Fitness',)","(u'Up to 70% off Cardio Kickboxing Classes',)","(u'https://www.groupon.com/deals/headbanger-fitness-3',)","([(u'Upper Roseville', u'+12018981724')],)"
"(u'$140',)","(u'$59',)","(u'Team Footprintz',)","(u'Up to 65% off Group Training',)","(u'https://www.groupon.com/deals/team-footprintz',)","([(u'The Garden School', u''), (u'Walter Bishop School', u'')],)"
"(u'$200',)","(u'$55',)","(u'Williamsburg Mixed Martial Arts',)","(u'Up to 72% off Grappling and Muay Thai Classes',)","(u'https://www.groupon.com/deals/williamsburg-mixed-martial-arts-6',)","([],)"
"(u'$277',)","(u'$20',)","(u'Jungle Gym Martial Arts New Rochelle',)","(u""Up to 93% off MMA or Women's Fitness Classes"",)","(u'https://www.groupon.com/deals/jungle-gym-martial-arts-new-rochelle',)","([(u'Downtown New Rochelle', u'+19143555955')],)"
"(u'$180',)","(u'$65',)","(u'My Gym Fresh Meadows',)","(u'Up to 67% off Gym Classes and Membership',)","(u'https://www.groupon.com/deals/my-gym-fresh-meadows-3',)","([(u'Jamaica Estates', u'+17183804599')],)"
"(u'$150',)","(u'$25',)","(u'Dragonfit Martial Arts',)","(u'Up to 84% off Martial Arts Classes and Uniform',)","(u'https://www.groupon.com/deals/dragonfit-martial-arts-1',)","([],)"
"(u'$75',)","(u'$39',)","(u'Dependable Fitness',)","(u'Up to 54% off Fitness Classes',)","(u'https://www.groupon.com/deals/dependable-fitness-2',)","([],)"
"(u'$80',)","(u'$29',)","(u'Ringsport',)","(u'Up to 69% off Muay Thai Kickboxing Classes',)","(u'https://www.groupon.com/deals/ringsport-muay-thai',)","([(u'Ringsport', u'+17183574813')],)"
"(u'$120',)","(u'$40',)","(u'Brighton Beach Wing Chun',)","(u'Up to 67% off Wing Chun Kung Fu Classes',)","(u'https://www.groupon.com/deals/brighton-beach-wing-chun-2',)","([(u'Brooklyn', u'+16464740324')],)"
"(u'$100',)","(u'$60',)","(u'JC Projects',)","(u'Up to 40% off Martial Arts',)","(u'https://www.groupon.com/deals/jc-projects-3',)","([(u'The Village', u'+19179436696')],)"
"(u'$100',)","(u'$36',)","(u'Nexus NYC Martial Arts & Fitness',)","(u'Up to 64% off Boxing or Kickboxing Classes',)","(u'https://www.groupon.com/deals/nexus-nyc-martial-arts-fitness',)","([],)"
"(u'$99',)","(u'$29',)","(u'New Generation Karate',)","(u'Up to 71% off Martial-Arts Classes',)","(u'https://www.groupon.com/deals/new-generation-karate',)","([(u'Franklin Square', u'+15164888700')],)"
"(u'$120',)","(u'$60',)","(u'New York Budokai',)","(u'Up to 51% off Japanese Sword-Fighting Classes',)","(u'https://www.groupon.com/deals/new-york-budokai-1',)","([(u'New York Budokai', u'')],)"
"(u'$99',)","(u'$50',)","(u'Kaizen Brazilian Jiu-Jitsu',)","(u'Up to 49% off Boxing / Kickboxing - Training',)","(u'https://www.groupon.com/deals/kaizen-brazilian-jiu-jitsu',)","([],)"
"(u'$90',)","(u'$25',)","(u'Jc Projects',)","(u'Up to 72% off Unlimited Classes',)","(u'https://www.groupon.com/deals/jc-projects-2',)","([(u'Jc Projects', u'')],)"
"(u'$80',)","(u'$21',)","(u'Martinez Martial Arts and Family Fitness Center',)","(u'Up to 74% off Unlimited Karate Classes',)","(u'https://www.groupon.com/deals/martinez-martial-arts-and-family-fitness-center-2',)","([(u'Martinez Martial Arts and Family Fitness Center', u'+19735729676')],)"
"(u'$75',)","(u'$14',)","(u'Fitness Kickboxing',)","(u'Up to 84% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/fitness-kickboxing',)","([(u'Fitness Kickboxing', u'+15164194213'), (u'Fitness Kickboxing', u''), (u'Fitness Kickboxing', u'+18554227455')],)"
"(u'$185',)","(u'$20',)","(u'Gentle Art Studio - Lotus Club Brazilian Jiu Jitsu',)","(u'Up to 89% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/lotus-club-brazilian-jiu-jitsu',)","([(u'Astoria', u'+17184069095')],)"
"(u'$40',)","(u'$20',)","(u'Next Level Prep NYC',)","(u'Up to 50% off Basketball-Skills Session',)","(u'https://www.groupon.com/deals/next-level-prep-nyc-1',)","([(u'Bayside', u'+19176608239')],)"
"(u'$210',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kids-love-martial-arts-34-north-jersey',)","([(u'Rockaway Fight Center', u'+19739830807'), (u'Eagle Martial Arts', u'+19732638770'), (u'World Martial Arts Academy', u'+12019917000')],)"
"(u'$25',)","(u'$12',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/vertically-inclined-4',)","([(u'Vertically Inclined', u'+13473266748')],)"
"(u'$40',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/iga-golf-1',)","([],)"
"(u'$120',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/tumble-zone-7',)","([(u'Little Falls', u'+19738378877')],)"
"(u'$40',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/island-green-indoor-golf-and-instruction',)","([],)"
"(u'$205',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/moon-s-lee-evolution-martial-arts',)","([(u'Astoria', u'+17187269400')],)"
"(u'$140',)","(u'$50',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/omulu-capoeira-brooklyn-1',)","([(u'Capoeira Guanabara New York', u'+19179409321')],)"
"(u'$139',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/dae-han-tae-kwon-do',)","([],)"
"(u'$90',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/nexus-nyc-martial-arts-culture',)","([],)"
"(u'$277',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/jungle-gym-martial-arts',)","([(u'Unionport', u'+17186845138')],)"
"(u'$75',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/martinez-martial-arts-and-family-fitness-center-8',)","([(u'Upper Roseville', u'+19083681484')],)"
"(u'$60',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/lurie-fit',)","([],)"
"(u'$125',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/silver-fox-brazilian-jiu-jitsu',)","([(u'Saddle Brook', u'+12013986032')],)"
"(u'$310',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/park-slope-united-taekwondo',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-rockaway',)","([(u'Upper Vailsburg', u'+19082516772'), (u'Downtown Elizabeth', u'')],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-seaford-long-island',)","([],)"
"(u'$159',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kai-next-level-x-treme-martial-arts',)","([(u'Howard Beach', u'+17183223960'), (u'Ozone Park', u'+17183223960')],)"
"(u'$110',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/okinawa-karate-kobudo-kai',)","([(u'Elmont', u'+15168370111')],)"
"(u'$80',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/international-judo-center-1',)","([(u'International Judo Center', u'+16467795836')],)"
"(u'$170',)","(u'$95',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/gateway-sports-pools',)","([(u'Bayside', u''), (u'Bayside', u'+17187765566')],)"
"(u'$85',)","(u'$26',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/hq-tennis-academy',)","([],)"
"(u'$95',)","(u'$44',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/northeast-mountain-guiding-14-30',)","([(u'Delaware Water Gap', u''), (u'Huntingdon Valley', u'+18484686735'), (u'Northeast Mountain Guiding', u'+18484686735'), (u'Bangor Central Historic District', u'+18484686735')],)"
"(u'$400',)","(u'$199',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/mad-sports-camp-1',)","([],)"
"(u'$50',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/hudson-valley-guides-1',)","([(u'Wurtsboro', u'+18457975592')],)"
"(u'$390',)","(u'$195',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/usa-twisterz',)","([(u'Fairfield', u'+18627023052')],)"
"(u'$160',)","(u'$69',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/golftcr-westchester-county',)","([(u'Spuyten Duyvil', u'+17187964653')],)"
"(u'$200',)","(u'$89',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/athletic-arts-academy-1',)","([(u'Lower Vailsburg', u'')],)"
"(u'$120',)","(u'$45',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/new-york-soccer-skills',)","([],)"
"(u'$250',)","(u'$125',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/usa-twisterz-1',)","([(u'Fairfield', u'+18627023052')],)"
"(u'$155',)","(u'$30',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/westchester-fight-club-2',)","([(u'Westchester Fight Club', u'+19143552618')],)"
"(u'$249.98',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/queens-mixed-martial-arts',)","([(u'Auburndale', u'+17187676627')],)"
"(u'$75',)","(u'$26',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/strong-fitness-nyc',)","([],)"
"(u'$130',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/amerikick-martial-arts-staten-island-1',)","([(u'Staten Island', u'+17183515100'), (u'Suffern', u'+16464418710'), (u'Staten Island', u'+17185240244'), (u'Brooklyn', u'+17187688200')],)"
"(u'$59.99',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/mvp-taekwondo-center',)","([(u'Botany Section', u'+12015569799')],)"
"(u'$220',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/animals-mma-yonkers-1',)","([(u'Bryn Mawr', u'')],)"
"(u'$90',)","(u'$14',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/bc-bjj-mma-academy-of-self-defense-1',)","([(u'ECF Elite Martial Arts & Fitness', u'')],)"
"(u'$250',)","(u'$69',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/rising-sun-academy-1-1',)","([(u'North End', u'+12014404466')],)"
"(u'$75',)","(u'$28.99',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/vizzio-s-institute-of-martial-arts-1-1',)","([],)"
"(u'$129',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/sidekick-martial-arts',)","([(u'Hasbrouck Heights', u'+12012880220')],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-midland-beach',)","([(u'Upper West Side', u'+16467804180'), (u'Hillcrest', u''), (u'Greenwood Heights', u'+17184087535'), (u'Kickboxing Smithtown', u'+16312069065')],)"
"(u'$149',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/brooklyn-bjj-bensonhurst',)","([],)"
"(u'$129',)","(u'$30',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/legacy-tae-kwon-do',)","([(u'Lodi', u'+19732499200')],)"
"(u'$110',)","(u'$47',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/aikido-of-south-brooklyn-1',)","([],)"
"(u'$50',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/shinsei-karate-do-fitness',)","([(u'University Heights', u'+19733375994')],)"
"(u'$59',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/nj-united-taekwondo-1',)","([],)"
"(u'$296',)","(u'$135',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/manchester-country-club-7',)","([(u'Manchester, VT', u'+18023622233')],)"
"(u'$90',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/shorinji-kempo-1-1',)","([],)"
"(u'$71.25',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/mayo-academy',)","([],)"
"(u'$119',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/nvma-norwood',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-new-york-city',)","([],)"
"(u'$120',)","(u'$45',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/center-point-for-martial-arts',)","([],)"
"(u'$225',)","(u'$125',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/steep-rock-bouldering-3',)","([(u'East Harlem', u'+12124107070')],)"
"(u'$239',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/usa-karate-fitness-1-8',)","([(u'USA Karate & Fitness', u''), (u'USA Karate & Fitness', u'+17329102090'), (u'USA Karate & Fitness', u'+18006796095')],)"
"(u'$129',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/brooklyn-bjj-cobble-hill',)","([],)"
"(u'$129',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/predator-wrestling-hybrid-martial-arts-1',)","([(u'Caldwell', u'+19735820040')],)"
"(u'$125',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/east-coast-united-bjj-mma-yoga',)","([(u'Kingsbridge', u'+19148824540')],)"
"(u'$84',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/satori-academy-of-martial-arts',)","([(u'Satori Academy East Brunswick', u'+17329643208'), (u'Satori Academy of Martial Arts', u'+19084971100'), (u'Satori Academy Edison', u'+17324942195'), (u'Satori Academy Ocean Township', u'+17324942163')],)"
"(u'$125',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/chinese-hawaiian-kenpo-academy',)","([],)"
"(u'$180',)","(u'$89',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/belmars-martial-arts-fitness',)","([],)"
"(u'$120',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/maru-taekwondo',)","([],)"
"(u'$95',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/genesis-tree-of-life-1',)","([(u'Forest Hills', u'')],)"
"(u'$99',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/lifestyle-mma-2',)","([(u'Astoria', u'+17186060065')],)"
"(u'$40',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/carlstadt-united-taekwondo',)","([],)"
"(u'$150',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/staten-island-judo-jujitsu-dojo-1',)","([(u'Lighthouse Hill', u'+17187172143')],)"
"(u'$150',)","(u'$75',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/break-the-tape',)","([],)"
"(u'$139',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/team-bullshark-1',)","([],)"
"(u'$90',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/englewood-krav-maga-1',)","([(u'Englewood', u'+12015679300')],)"
"(u'$46',)","(u'$26',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/breakaway-hoops-3',)","([],)"
"(u'$170',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/adel-s-international-karate-center-1-1',)","([],)"
"(u'$75',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/dynamic-martial-arts-academy-2',)","([],)"
"(u'$425',)","(u'$199',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/go-tennis-programs',)","([],)"
"(u'$210',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/silbers-martial-arts-1-1',)","([(u'Franklin Square', u'+15164855025')],)"
"(u'$65',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/blackbelt-taekwondo-center',)","([(u'Glendale', u'+17184178500'), (u'Middle Village', u'+17186723700')],)"
"(u'$369',)","(u'$159.99',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/rollgood-4',)","([],)"
"(u'$150',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/world-champion-doug-dewitt-boxing-1',)","([],)"
"(u'$90',)","(u'$14',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-east-village-1',)","([(u'Kickboxing Sunset Park', u'+16467804180')],)"
"(u'$180',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-kenilworth',)","([],)"
"(u'$20',)","(u'$10',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/elite-skills-11',)","([(u'P.S. 162 John Golden', u'+13476961989')],)"
"(u'$150',)","(u'$26',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-upper-east-side-nyc',)","([],)"
"(u'$120',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/grind-brazilian-jiujitsu',)","([],)"
"(u'$115',)","(u'$30',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/monkey-fist-mma',)","([],)"
"(u'$86.65',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/sovereign-martial-arts-2',)","([(u'Sovereign Martial Arts', u'+19734509900'), (u'Sovereign Martial Arts', u'+18777623656'), (u'Sovereign Martial Arts', u'')],)"
"(u'$90',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/church-street-boxing-gym-1-3',)","([(u'Tribeca', u'+12125711333'), (u'Tribeca', u'+12123432900')],)"
"(u'$150',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/charlotte-gould-private-coaching',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-rockville-centre',)","([(u'Kickboxing Rockville Centre', u''), (u'Kickboxing Rockville Centre', u'+15164194229'), (u'Kickboxing Suffern', u'+17184087535'), (u'Kickboxing Sunset Park', u'+17184087535'), (u'Merrick', u'+17184087535'), (u'Kickboxing Sunset Park', u'+16312069065'), (u'Kickboxing Rockville Centre', u'+16312069065'), (u'Kickboxing Park Slope Brooklyn', u'+16312069065'), (u'Kickboxing Sunset Park', u'+16467804180')],)"
"(u'$135',)","(u'$54',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/tm-baseball-academy',)","([(u'East Bronx', u'+13476570052')],)"
"(u'$240',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/grand-master-bm-kim-s-tae-kwon-do-1',)","([(u""Grand Master Byung Min Kim's Tae Kwon Do"", u'+19144280085')],)"
"(u'$80',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/chaos-camp',)","([],)"
"(u'$70',)","(u'$36',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/blue-dragon-school-of-martial-arts-7',)","([],)"
"(u'$25',)","(u'$14',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/metafit-complete',)","([],)"
"(u'$80',)","(u'$10',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/3-tiger-martial-arts-school-2',)","([(u'Boonton', u'+19733356800'), (u'Morris Plains', u'+19736055800')],)"
"(u'$198',)","(u'$119',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/acadia-mountain-guides-6-17',)","([(u'Bar Harbor', u'+12072888186')],)"
"(u'$170',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/miyazaki-shotokai-karate-dojo-inc-new-account',)","([],)"
"(u'$160',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/open-mat-fitness',)","([],)"
"(u'$75',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/nvma-norwood-1',)","([],)"
"(u'$125',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/traditional-karate-of-newark-llc-1-1',)","([],)"
"(u'$65',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/ben-hur-martial-arts',)","([],)"
